YEAR,DOY,T2M,WS2M,RH2M,PRECTOTCORR
2022,102,19.6,3.71,79.29,0.76
2022,103,19.09,3.73,78.7,2.35
2022,104,20.16,2.1,70.91,1.21
2022,105,19.88,2.26,77.49,0.04
2022,106,19.82,1.42,78.38,0.03
2022,107,19.96,2.49,77.26,0.03
2022,108,20.05,2.46,84.56,0.04
2022,109,21.09,3.34,85.16,6.68
2022,110,19.44,3.43,74.53,0.43
2022,111,18.47,3.93,79.58,1.44
2022,112,19.39,3.85,72.5,1.8
2022,113,19.37,2.48,71.93,1.76
2022,114,20.07,2.49,70.16,0.68
2022,115,19.2,1.55,75.84,0.65
2022,116,19.21,1.83,76.98,0.57
2022,117,20.03,3.02,88.46,5.26
2022,118,20.55,2.9,92.32,5.49
2022,119,21.82,2.54,88.68,0.65
2022,120,20.18,3.33,81.82,2.48
2022,121,18.44,1.5,69.32,0.01
2022,122,19.2,1.81,75.43,0.03
2022,123,19.21,2.3,81.56,0.04
2022,124,19.18,2.76,83.67,0.13
2022,125,18.96,2.37,84.85,1.02
2022,126,16.05,2.71,61.56,0.0
2022,127,14.5,3.49,69.03,0.04
2022,128,16.07,2.83,69.82,0.0
2022,129,17.87,3.13,80.44,4.81
2022,130,19.22,3.51,74.11,4.53
2022,131,19.7,3.57,76.18,3.93
2022,132,19.71,4.4,91.25,14.07
2022,133,20.4,2.91,94.01,5.55
2022,134,21.27,2.49,91.35,0.14
2022,135,20.51,1.66,89.95,0.43
2022,136,18.94,2.62,73.72,0.0
2022,137,17.12,3.23,66.83,0.01
2022,138,15.43,3.91,70.61,0.0
2022,139,15.52,3.1,69.15,0.0
2022,140,17.2,3.34,75.43,2.38
2022,141,18.13,3.44,74.69,6.94
2022,142,18.29,3.38,74.52,3.24
2022,143,17.26,2.65,79.43,5.15
2022,144,17.11,2.33,78.26,4.29
2022,145,16.75,0.92,74.61,1.21
2022,146,17.54,1.89,78.69,0.29
2022,147,17.7,2.29,85.31,0.57
2022,148,17.08,2.59,82.52,1.15
2022,149,14.92,4.12,76.24,0.04
2022,150,13.54,4.11,80.82,4.52
2022,151,13.72,6.11,71.33,0.47
2022,152,12.01,6.68,70.84,0.04
2022,153,13.72,2.72,71.53,0.0
2022,154,13.54,2.84,74.01,0.67
2022,155,13.47,3.84,75.95,0.03
2022,156,13.82,4.37,79.64,0.02
2022,157,13.47,5.19,70.45,0.02
2022,158,12.67,4.57,71.34,0.05
2022,159,11.56,4.66,73.17,0.01
2022,160,12.08,4.85,74.5,0.0
2022,161,13.17,4.55,74.28,0.01
2022,162,12.83,4.77,72.44,0.0
2022,163,13.16,5.35,73.08,0.0
2022,164,13.69,2.24,66.95,0.0
2022,165,13.52,2.03,71.11,0.0
2022,166,13.07,2.21,71.69,0.01
2022,167,14.33,2.83,75.91,0.05
2022,168,14.83,4.0,79.87,0.35
2022,169,15.48,4.4,84.1,0.5
2022,170,15.69,3.15,83.26,1.15
2022,171,15.82,1.74,74.43,0.36
2022,172,14.92,3.01,83.79,0.52
2022,173,14.21,2.78,69.78,0.0
2022,174,14.48,3.14,75.74,0.0
2022,175,14.85,3.13,75.64,0.0
2022,176,15.37,2.97,73.94,0.0
2022,177,14.89,2.48,73.32,0.01
2022,178,13.93,5.44,75.48,0.21
2022,179,14.05,3.35,77.19,0.07
2022,180,14.22,2.66,79.41,0.01
2022,181,14.87,2.87,74.76,0.57
2022,182,14.73,3.27,87.99,16.68
2022,183,16.26,4.86,89.55,43.19
2022,184,16.49,7.26,87.85,68.56
2022,185,16.68,7.25,87.63,48.86
2022,186,16.52,6.68,77.22,10.79
2022,187,16.56,5.4,83.93,5.87
2022,188,15.49,4.69,85.82,2.14
2022,189,12.37,4.8,75.39,0.0
2022,190,13.09,4.32,77.49,0.67
2022,191,15.18,4.84,77.06,6.28
2022,192,14.42,2.45,74.13,1.33
2022,193,13.76,1.28,70.63,0.2
2022,194,12.69,4.92,82.94,6.61
2022,195,13.68,5.92,80.79,0.72
2022,196,13.04,2.37,72.2,0.01
2022,197,11.75,2.82,73.19,0.01
2022,198,14.45,4.64,70.72,0.0
2022,199,13.14,3.79,68.54,0.15
2022,200,13.18,4.21,79.08,3.15
2022,201,14.32,2.7,74.65,3.31
2022,202,15.87,4.1,74.16,5.61
2022,203,16.21,3.71,73.52,5.92
2022,204,15.53,2.29,75.92,1.27
2022,205,15.63,1.36,75.53,0.71
2022,206,14.99,1.98,82.02,0.06
2022,207,14.05,4.11,81.18,2.88
2022,208,13.16,4.82,71.89,0.02
2022,209,14.16,3.2,74.45,0.06
2022,210,13.07,4.34,73.79,0.44
2022,211,12.92,2.55,71.68,0.0
2022,212,12.77,3.29,85.16,0.0
2022,213,14.85,3.5,74.67,0.05
2022,214,12.79,2.51,72.01,0.0
2022,215,15.39,3.68,82.94,0.02
2022,216,17.64,4.64,85.33,4.96
2022,217,17.13,3.57,75.2,0.11
2022,218,14.72,3.44,67.61,0.12
2022,219,13.57,3.81,76.3,0.39
2022,220,13.6,4.27,78.84,0.7
2022,221,13.09,4.31,84.3,1.87
2022,222,14.08,2.9,73.96,0.36
2022,223,14.46,3.12,80.29,0.02
2022,224,14.46,3.32,89.45,4.11
2022,225,14.05,2.84,80.53,2.53
2022,226,13.02,3.82,75.83,0.14
2022,227,13.61,3.65,70.59,0.02
2022,228,13.61,3.2,71.31,0.11
2022,229,14.57,2.5,75.13,0.04
2022,230,14.73,2.32,74.06,0.0
2022,231,14.61,3.26,76.47,0.75
2022,232,13.96,3.44,70.53,0.15
2022,233,14.05,3.01,72.73,0.06
2022,234,14.62,3.52,73.69,0.0
2022,235,13.76,5.11,79.05,10.75
2022,236,12.75,4.71,71.69,0.39
2022,237,13.9,3.78,76.25,1.3
2022,238,14.81,3.76,82.05,1.5
2022,239,14.92,2.07,79.16,2.39
2022,240,16.07,2.46,83.04,0.57
2022,241,16.65,3.45,90.2,0.99
2022,242,17.6,3.27,80.8,0.11
2022,243,15.43,2.92,77.42,0.28
2022,244,16.52,2.53,80.21,0.25
2022,245,15.36,4.54,83.06,1.79
2022,246,14.8,6.22,75.31,3.36
2022,247,15.22,5.23,74.12,5.72
2022,248,14.46,4.29,75.47,0.6
2022,249,14.39,2.72,74.02,0.93
2022,250,15.17,2.21,73.23,0.48
2022,251,16.52,4.62,80.2,0.3
2022,252,16.52,3.62,84.84,1.9
2022,253,16.07,2.73,78.44,0.5
2022,254,15.36,2.91,64.1,0.14
2022,255,14.43,2.67,63.86,0.06
2022,256,13.97,3.68,74.0,0.47
2022,257,14.51,2.5,70.96,0.14
2022,258,15.4,3.45,84.57,12.4
2022,259,16.98,3.48,73.53,3.49
2022,260,16.6,3.38,66.14,0.42
2022,261,16.06,3.13,62.61,0.11
2022,262,15.87,2.57,63.2,0.0
2022,263,15.7,2.74,69.2,0.0
2022,264,17.32,4.03,83.41,0.91
2022,265,16.98,3.91,88.15,4.82
2022,266,16.91,3.71,89.44,3.67
2022,267,16.26,2.74,87.6,7.41
2022,268,15.83,2.04,73.2,0.05
2022,269,16.53,1.48,74.67,0.27
2022,270,16.82,2.7,83.38,3.03
2022,271,16.55,2.88,83.52,8.68
2022,272,15.97,5.96,85.9,20.2
2022,273,15.89,5.95,81.35,8.54
2022,274,15.47,3.8,69.3,2.86
2022,275,14.71,2.15,69.66,0.63
2022,276,15.69,2.43,69.8,0.16
2022,277,16.44,2.17,74.85,1.74
2022,278,16.04,4.38,84.3,17.2
2022,279,16.79,4.33,88.11,24.73
2022,280,18.02,3.21,91.0,8.58
2022,281,17.76,3.29,90.09,46.78
2022,282,14.25,5.08,76.57,4.97
2022,283,15.14,2.81,68.23,0.27
2022,284,16.31,2.95,73.89,0.03
2022,285,16.98,3.29,77.18,0.07
2022,286,17.89,4.51,79.79,0.01
2022,287,18.42,4.05,73.57,2.01
2022,288,17.16,2.65,72.18,0.03
2022,289,17.48,1.96,78.9,0.78
2022,290,16.61,4.04,78.11,0.93
2022,291,17.45,2.81,82.05,1.07
2022,292,19.13,1.58,88.06,0.59
2022,293,19.36,2.49,93.02,3.52
2022,294,19.47,4.44,92.88,4.02
2022,295,19.58,3.97,92.04,4.41
2022,296,19.05,3.05,90.58,13.87
2022,297,18.6,3.08,92.2,19.25
2022,298,20.1,1.94,89.63,4.46
2022,299,20.64,2.05,77.82,0.47
2022,300,20.39,2.32,72.24,1.19
2022,301,18.68,4.12,61.23,0.0
2022,302,18.5,3.84,61.44,0.01
2022,303,17.4,2.91,65.76,0.0
2022,304,20.57,4.24,81.61,3.91
2022,305,17.96,4.38,69.6,14.39
2022,306,14.21,5.39,63.05,0.32
2022,307,15.73,3.48,67.6,0.51
2022,308,17.16,2.08,69.69,0.39
2022,309,18.19,2.55,72.01,0.04
2022,310,18.58,2.71,76.48,0.02
2022,311,18.94,2.77,77.05,0.06
2022,312,18.83,2.85,71.57,0.01
2022,313,18.89,2.67,70.03,0.01
2022,314,18.87,3.17,69.85,0.0
2022,315,19.53,2.32,76.76,0.19
2022,316,20.05,1.6,85.7,4.71
2022,317,20.83,3.02,92.43,4.73
2022,318,20.86,3.34,72.76,28.74
2022,319,17.9,2.95,73.97,1.23
2022,320,15.19,4.25,62.57,0.79
2022,321,15.21,4.18,68.61,0.03
2022,322,16.48,3.33,69.64,0.01
2022,323,18.45,3.1,74.63,0.52
2022,324,20.12,4.36,65.55,1.94
2022,325,17.89,5.29,56.07,0.33
2022,326,16.29,4.9,57.94,0.05
2022,327,18.96,2.76,66.01,0.0
2022,328,18.61,2.33,74.35,0.01
2022,329,19.31,1.7,78.24,0.14
2022,330,18.2,3.49,77.77,0.34
2022,331,21.59,2.41,75.1,7.51
2022,332,18.79,3.2,81.0,0.21
2022,333,18.29,3.78,68.68,0.13
2022,334,18.3,2.91,65.09,0.08
2022,335,18.54,2.72,65.88,0.09
2022,336,18.35,3.32,73.37,0.46
2022,337,18.72,2.51,72.46,0.01
2022,338,19.63,3.0,75.7,0.0
2022,339,21.53,2.05,77.04,5.03
2022,340,18.9,3.44,79.46,0.09
2022,341,21.01,2.04,69.77,0.08
2022,342,18.65,3.75,61.93,0.06
2022,343,17.13,3.86,61.12,0.07
2022,344,18.04,2.83,64.67,0.01
2022,345,21.22,2.92,74.48,0.05
2022,346,22.45,4.1,58.65,6.18
2022,347,19.73,2.37,52.44,0.0
2022,348,18.96,4.22,53.45,0.11
2022,349,17.31,5.79,62.35,0.6
2022,350,16.69,5.47,66.36,0.34
2022,351,17.21,5.3,72.56,0.7
2022,352,17.48,5.21,74.27,2.27
2022,353,17.8,5.41,63.57,0.04
2022,354,17.87,3.73,66.95,0.1
2022,355,17.94,2.81,69.74,0.08
2022,356,19.14,3.19,71.19,0.11
2022,357,21.28,1.62,78.54,3.22
2022,358,23.33,1.58,71.88,0.15
2022,359,22.23,2.04,85.37,1.06
2022,360,22.91,1.92,78.17,0.08
2022,361,22.25,2.26,80.39,0.07
2022,362,22.55,3.61,76.07,0.06
2022,363,20.93,2.12,88.6,4.32
2022,364,21.29,3.16,82.57,2.11
2022,365,21.76,2.95,80.24,2.95
2023,1,22.38,3.29,76.8,1.46
2023,2,22.69,3.33,72.94,0.09
2023,3,22.81,3.1,76.71,1.5
2023,4,21.38,3.03,82.76,14.35
2023,5,19.33,6.81,77.35,7.3
2023,6,19.38,6.53,85.55,15.04
2023,7,19.89,5.13,79.11,5.46
2023,8,20.47,3.13,66.4,0.04
2023,9,21.42,1.99,67.13,0.0
2023,10,21.41,3.27,71.14,0.04
2023,11,21.98,2.74,73.04,0.23
2023,12,22.28,2.94,74.0,0.31
2023,13,22.91,3.26,72.27,0.11
2023,14,22.89,4.03,75.49,0.59
2023,15,23.79,3.33,74.72,0.58
2023,16,23.71,2.87,72.96,1.53
2023,17,23.59,3.04,73.62,0.02
2023,18,24.17,3.23,74.01,6.15
2023,19,20.58,5.58,79.31,11.05
2023,20,20.99,3.98,65.18,1.38
2023,21,21.41,2.81,64.48,1.28
2023,22,21.23,3.26,76.0,7.7
2023,23,22.15,2.55,77.21,5.26
2023,24,22.98,2.35,72.26,6.69
2023,25,23.26,2.17,80.45,2.26
2023,26,25.16,2.09,76.71,9.58
2023,27,23.73,2.87,84.0,0.69
2023,28,25.02,2.99,85.11,0.31
2023,29,25.45,2.2,86.4,4.48
2023,30,23.87,2.72,90.14,37.46
2023,31,22.44,4.94,82.92,0.55
2023,32,22.52,3.06,76.8,0.01
2023,33,24.45,2.87,71.58,0.01
2023,34,23.33,2.35,55.12,0.0
2023,35,21.58,3.82,49.87,0.01
2023,36,22.04,3.1,57.38,0.0
2023,37,23.4,2.91,70.68,0.08
2023,38,23.55,2.97,75.46,2.59
2023,39,22.91,3.12,77.87,7.65
2023,40,22.4,3.89,83.64,21.37
2023,41,23.35,2.21,80.88,2.32
2023,42,25.3,2.76,72.62,0.03
2023,43,23.48,4.34,73.51,0.37
2023,44,21.49,4.24,76.25,1.29
2023,45,21.05,3.5,81.43,6.93
2023,46,22.43,2.53,70.2,0.7
2023,47,23.57,3.08,68.48,0.0
2023,48,23.92,3.14,72.56,0.0
2023,49,25.27,3.1,74.47,3.11
2023,50,24.08,2.87,83.49,7.09
2023,51,24.91,3.18,79.0,0.1
2023,52,24.33,3.23,81.73,7.2
2023,53,21.5,5.51,76.9,30.02
2023,54,21.96,3.86,65.52,1.13
2023,55,22.62,3.19,66.1,0.82
2023,56,22.81,3.17,67.27,0.15
2023,57,24.4,3.41,71.07,0.02
2023,58,23.44,3.46,77.98,1.15
2023,59,23.18,2.62,75.05,0.44
2023,60,23.2,4.21,77.2,0.39
2023,61,23.19,2.7,73.44,0.22
2023,62,22.74,2.36,76.74,1.79
2023,63,23.21,2.94,71.93,0.39
2023,64,23.98,3.97,72.3,0.09
2023,65,27.31,2.93,65.39,0.01
2023,66,26.27,1.83,60.61,0.02
2023,67,23.99,1.51,44.6,0.0
2023,68,21.57,3.03,54.59,0.0
2023,69,22.99,2.51,63.98,0.0
2023,70,24.67,2.36,71.44,0.02
2023,71,23.04,3.81,82.18,4.46
2023,72,21.9,3.96,74.89,6.81
2023,73,22.38,2.56,77.87,5.63
2023,74,23.48,1.17,75.77,1.08
2023,75,26.13,2.24,59.99,0.0
2023,76,24.24,3.44,65.56,0.08
2023,77,24.42,2.91,79.84,0.02
2023,78,25.31,1.81,73.32,0.09
2023,79,22.48,5.12,79.16,2.26
2023,80,21.3,3.48,66.51,1.23
2023,81,22.16,2.94,71.57,1.65
2023,82,22.12,1.88,80.07,2.93
2023,83,22.05,2.98,81.99,6.93
2023,84,21.56,3.08,76.52,8.4
2023,85,21.83,2.67,74.45,1.83
2023,86,22.38,1.79,82.49,8.83
2023,87,22.54,2.16,81.09,4.77
2023,88,22.51,3.73,79.57,6.91
2023,89,20.2,3.61,58.66,0.1
2023,90,19.82,2.57,57.35,0.01
2023,91,18.46,3.82,75.13,4.19
2023,92,19.7,3.48,73.05,3.24
2023,93,20.85,2.94,74.98,3.09
2023,94,21.51,2.44,68.65,0.48
2023,95,21.15,2.9,73.43,0.42
2023,96,21.26,2.02,66.84,0.04
2023,97,20.61,3.81,80.48,4.74
2023,98,19.9,5.26,63.08,0.25
2023,99,18.07,5.0,57.83,0.02
2023,100,16.66,3.76,57.76,0.01
2023,101,17.85,3.96,69.94,0.39
2023,102,19.54,1.84,61.52,1.47
2023,103,19.17,4.01,80.2,7.89
2023,104,19.33,3.69,75.22,3.7
2023,105,19.91,3.03,70.98,0.1
2023,106,20.98,4.14,64.85,0.07
2023,107,18.93,3.0,67.31,0.0
2023,108,19.92,2.28,64.82,0.0
2023,109,20.21,2.51,73.28,0.6
2023,110,19.58,4.62,76.87,5.31
2023,111,19.52,3.42,70.6,0.09
2023,112,20.32,2.69,75.12,0.14
2023,113,20.44,3.05,79.99,1.92
2023,114,20.83,3.25,72.01,1.01
2023,115,20.66,2.22,65.73,0.21
2023,116,20.62,2.4,65.3,0.04
2023,117,20.89,3.34,70.24,0.01
2023,118,21.36,3.26,72.1,0.01
2023,119,19.06,2.33,82.97,15.51
2023,120,17.66,2.67,80.86,14.93
2023,121,16.63,2.69,66.99,0.01
2023,122,18.21,3.96,67.17,0.0
2023,123,18.84,4.43,62.12,0.0
2023,124,16.94,3.42,65.62,0.01
2023,125,18.18,2.61,67.34,0.0
2023,126,17.33,2.34,57.39,0.01
2023,127,14.14,4.2,71.13,5.54
2023,128,15.25,7.24,65.63,0.3
2023,129,16.31,4.56,67.26,0.01
2023,130,17.03,3.23,68.75,0.0
2023,131,17.71,1.95,70.67,0.01
2023,132,18.09,2.02,75.83,0.03
2023,133,18.31,2.64,77.09,2.58
2023,134,17.68,1.79,79.07,2.5
2023,135,17.67,1.0,78.3,0.68
2023,136,17.99,3.05,67.8,0.57
2023,137,16.34,5.58,74.3,2.47
2023,138,15.08,4.29,78.91,1.62
2023,139,14.98,3.09,61.94,0.08
2023,140,14.5,3.39,66.03,0.01
2023,141,15.41,5.12,66.0,0.01
2023,142,15.39,2.16,54.11,0.0
2023,143,15.52,2.13,65.6,0.0
2023,144,16.04,1.98,58.77,0.01
2023,145,16.53,2.78,55.47,0.0
2023,146,15.84,4.54,63.97,1.48
2023,147,14.06,2.88,60.98,0.0
2023,148,13.58,3.5,68.62,0.0
2023,149,15.82,3.65,67.54,0.0
2023,150,16.1,3.02,69.51,0.0
2023,151,16.93,2.62,70.32,0.01
2023,152,18.2,1.91,71.83,0.24
2023,153,17.17,1.95,85.13,0.17
2023,154,17.76,2.46,82.26,0.26
2023,155,17.23,3.59,73.16,1.72
2023,156,16.89,2.67,69.15,0.15
2023,157,17.03,2.48,79.67,0.34
2023,158,17.34,3.11,82.02,0.07
2023,159,16.73,3.3,80.49,0.88
2023,160,15.3,3.64,65.9,0.01
2023,161,14.97,2.43,58.49,0.0
2023,162,14.75,1.98,61.77,0.01
2023,163,14.93,2.41,75.18,0.2
2023,164,16.1,3.02,75.13,0.75
2023,165,14.28,4.37,66.19,0.08
2023,166,14.14,3.35,64.61,0.0
2023,167,14.77,2.05,64.85,0.01
2023,168,14.4,2.35,63.52,0.0
2023,169,13.29,3.28,67.2,0.0
2023,170,12.73,3.49,60.87,0.04
2023,171,12.24,4.22,63.45,0.01
2023,172,13.16,1.89,63.86,0.0
2023,173,14.07,2.22,73.11,1.87
2023,174,14.04,3.38,73.83,2.5
2023,175,14.3,3.06,62.84,0.02
2023,176,14.85,3.66,55.22,0.01
2023,177,15.09,5.29,57.82,0.0
2023,178,14.39,2.72,61.42,0.0
2023,179,12.56,3.09,77.98,2.42
2023,180,12.22,4.1,70.2,0.04
2023,181,13.23,4.76,68.37,0.01
2023,182,14.51,3.6,68.45,0.02
2023,183,14.62,3.19,71.57,0.01
2023,184,15.44,1.95,77.31,0.02
2023,185,15.07,2.28,90.53,3.08
2023,186,15.77,2.6,78.62,0.11
2023,187,14.17,2.85,64.12,0.02
2023,188,13.68,3.72,67.22,0.14
2023,189,14.7,4.95,60.9,0.01
2023,190,14.85,4.95,63.29,0.02
2023,191,14.79,3.06,65.72,0.0
2023,192,14.29,2.2,61.0,0.01
2023,193,14.39,2.42,71.64,0.01
2023,194,14.41,1.94,66.32,0.0
2023,195,15.01,2.2,66.32,0.01
2023,196,17.05,2.64,64.46,0.01
2023,197,16.1,2.42,77.76,1.12
2023,198,16.29,2.23,79.55,0.44
2023,199,16.13,2.49,73.6,0.13
2023,200,13.55,3.8,63.07,0.01
2023,201,13.83,2.82,60.76,0.0
2023,202,14.54,3.75,62.06,0.26
2023,203,13.45,3.52,70.97,0.02
2023,204,14.63,3.81,77.21,0.96
2023,205,15.19,2.98,78.21,1.93
2023,206,15.37,2.25,71.09,0.0
2023,207,15.58,1.83,66.71,0.01
2023,208,15.1,2.39,72.63,0.0
2023,209,16.69,2.3,66.17,0.02
2023,210,17.36,1.7,67.25,0.01
2023,211,17.91,2.21,70.47,0.01
2023,212,17.21,2.26,61.58,0.0
2023,213,15.73,2.72,64.21,0.0
2023,214,17.03,2.69,70.24,0.03
2023,215,16.09,2.95,77.72,0.03
2023,216,16.37,2.58,68.44,0.02
2023,217,15.42,2.48,77.12,7.2
2023,218,16.09,3.9,73.5,0.36
2023,219,14.9,2.31,78.43,1.34
2023,220,15.76,2.44,71.18,0.07
2023,221,16.53,2.16,66.19,0.02
2023,222,16.2,3.91,62.09,0.01
2023,223,14.92,2.38,60.74,0.0
2023,224,15.39,2.37,61.13,0.0
2023,225,14.62,2.61,71.61,1.01
2023,226,14.02,2.24,81.96,10.9
2023,227,13.69,3.09,81.51,3.06
2023,228,14.33,1.71,73.54,0.54
2023,229,14.96,2.2,66.02,3.6
2023,230,14.56,4.89,69.01,0.71
2023,231,14.26,4.83,63.1,0.01
2023,232,16.59,2.56,66.96,0.0
2023,233,16.6,1.57,67.72,0.01
2023,234,17.58,2.37,69.73,0.99
2023,235,15.65,3.73,74.77,0.57
2023,236,16.09,2.29,69.9,0.1
2023,237,15.41,1.91,68.0,0.0
2023,238,16.72,1.77,68.72,0.0
2023,239,16.63,2.11,72.01,0.03
2023,240,16.56,2.55,75.51,3.41
2023,241,16.91,2.58,76.36,0.39
2023,242,17.67,1.95,72.27,7.65
2023,243,15.75,2.49,82.13,0.57
2023,244,15.12,5.03,68.61,0.06
2023,245,14.82,3.52,71.05,0.04
2023,246,15.37,2.4,70.88,0.0
2023,247,16.43,3.19,78.36,0.01
2023,248,18.27,3.09,56.82,0.11
2023,249,16.35,3.09,59.93,0.01
2023,250,18.59,2.99,74.09,0.14
2023,251,17.43,4.56,62.51,1.84
2023,252,14.1,3.32,52.49,0.28
2023,253,14.26,1.95,55.75,0.0
2023,254,15.66,1.94,61.46,0.0
2023,255,16.45,1.62,65.53,0.0
2023,256,16.81,2.01,68.38,0.0
2023,257,18.24,1.74,63.99,0.0
2023,258,19.19,2.29,57.99,0.0
2023,259,21.87,2.09,48.94,0.0
2023,260,22.88,1.47,39.79,0.0
2023,261,22.74,1.91,45.19,0.0
2023,262,23.38,2.22,44.89,0.0
2023,263,23.71,2.85,43.31,0.0
2023,264,18.38,4.43,59.58,0.69
2023,265,15.82,3.94,66.45,1.54
2023,266,16.4,2.43,62.78,0.04
2023,267,17.06,2.4,62.0,0.0
2023,268,18.13,2.57,69.27,0.0
2023,269,18.08,2.42,78.58,2.0
2023,270,18.42,2.23,85.12,2.21
2023,271,18.66,2.28,78.66,5.5
2023,272,19.45,1.95,68.01,0.0
2023,273,20.26,1.93,77.01,0.04
2023,274,24.34,3.06,49.49,0.0
2023,275,19.45,3.54,71.58,0.01
2023,276,23.3,3.17,63.61,0.0
2023,277,21.42,4.29,62.49,13.24
2023,278,17.1,5.11,53.79,0.02
2023,279,16.43,4.58,60.39,1.02
2023,280,16.34,3.95,63.88,0.04
2023,281,17.24,2.2,63.7,0.09
2023,282,18.37,2.29,67.72,0.0
2023,283,18.17,2.79,78.51,0.09
2023,284,19.4,2.68,75.18,0.01
2023,285,21.3,3.3,61.43,1.22
2023,286,17.82,2.91,55.71,0.02
2023,287,20.35,2.84,56.18,0.01
2023,288,19.57,1.83,56.33,0.0
2023,289,18.66,3.91,60.05,1.39
2023,290,16.62,5.52,67.57,1.75
2023,291,17.67,3.01,65.27,0.38
2023,292,18.39,2.73,68.6,0.1
2023,293,19.49,2.93,78.68,0.0
2023,294,20.41,3.63,83.6,0.02
2023,295,22.41,1.56,56.34,0.0
2023,296,19.74,2.39,53.92,0.0
2023,297,21.95,2.05,64.47,0.02
2023,298,19.55,3.68,62.79,0.14
2023,299,15.95,5.93,68.96,2.18
2023,300,16.8,5.55,66.8,3.47
2023,301,17.73,3.27,58.29,0.08
2023,302,19.59,3.62,64.72,0.0
2023,303,23.24,2.77,55.97,0.0
2023,304,21.41,3.96,49.44,0.0
2023,305,17.9,3.24,64.16,0.04
2023,306,18.59,3.01,67.27,0.1
2023,307,18.98,2.13,73.42,3.58
2023,308,18.51,3.37,81.49,19.43
2023,309,17.77,3.97,78.02,23.04
2023,310,18.64,2.87,66.01,0.18
2023,311,19.75,3.27,70.62,0.02
2023,312,20.71,3.18,79.13,1.87
2023,313,20.99,3.09,84.54,10.1
2023,314,20.82,2.48,84.93,3.27
2023,315,22.38,3.44,79.81,0.33
2023,316,22.36,2.08,81.95,0.78
2023,317,19.2,3.58,71.23,0.06
2023,318,20.37,2.96,75.99,0.17
2023,319,20.62,2.18,82.37,0.18
2023,320,20.49,2.22,79.06,3.2
2023,321,18.53,4.98,71.13,1.01
2023,322,19.95,3.2,61.19,0.0
2023,323,20.82,3.81,71.31,0.0
2023,324,21.38,2.28,82.04,0.14
2023,325,20.71,2.6,80.82,0.58
2023,326,21.15,3.38,80.25,0.21
2023,327,20.84,4.11,84.76,3.52
2023,328,20.91,2.48,87.64,5.15
2023,329,20.88,3.64,88.03,12.79
2023,330,23.49,1.88,72.0,0.6
2023,331,21.37,3.34,81.88,0.61
2023,332,20.79,4.04,84.54,10.27
2023,333,21.24,4.23,91.5,29.08
2023,334,21.9,2.01,75.63,1.18
2023,335,21.27,2.6,79.22,2.01
2023,336,20.9,1.86,82.76,5.27
2023,337,20.35,3.96,78.6,1.6
2023,338,20.58,2.52,71.69,0.4
2023,339,23.79,2.54,68.21,0.2
2023,340,22.05,3.44,74.63,0.03
2023,341,21.7,2.73,79.58,0.06
2023,342,24.98,2.56,74.38,0.41
2023,343,27.46,3.05,69.71,0.33
2023,344,22.79,3.47,84.34,0.88
2023,345,23.11,2.27,83.7,0.26
2023,346,23.62,2.19,75.93,0.44
2023,347,23.65,3.17,81.18,1.76
2023,348,26.97,2.71,64.86,0.86
2023,349,22.25,3.52,80.65,0.28
2023,350,24.35,2.54,64.82,0.05
2023,351,22.18,3.04,72.89,0.14
2023,352,23.43,2.06,81.14,0.06
2023,353,25.04,1.94,81.14,16.48
2023,354,20.02,6.11,88.68,34.16
2023,355,20.28,6.43,84.07,5.57
2023,356,20.29,4.72,69.85,0.04
2023,357,20.71,2.68,75.18,0.43
2023,358,21.04,3.34,86.12,20.68
2023,359,22.16,3.17,86.16,12.69
2023,360,23.61,2.6,88.11,2.27
2023,361,22.49,1.31,82.67,8.72
2023,362,22.49,2.09,79.24,0.35
2023,363,22.92,1.58,82.9,2.57
2023,364,21.22,3.96,74.93,2.93
2023,365,20.76,3.32,69.18,2.4
2024,1,22.51,3.73,74.8,1.0
2024,2,23.36,3.77,79.68,1.4
2024,3,23.63,3.04,79.8,3.68
2024,4,22.59,3.01,87.94,7.62
2024,5,21.37,4.02,74.64,0.99
2024,6,22.05,3.14,65.5,0.12
2024,7,23.2,4.37,71.19,0.09
2024,8,23.53,3.6,83.02,5.88
2024,9,22.82,3.16,81.75,0.6
2024,10,23.88,2.1,79.52,0.26
2024,11,24.6,1.99,88.36,3.81
2024,12,24.38,2.87,80.84,1.97
2024,13,24.74,2.22,80.58,2.06
2024,14,23.06,4.44,86.13,20.41
2024,15,21.98,5.19,75.75,16.3
2024,16,22.6,3.45,79.48,13.94
2024,17,23.71,3.55,89.83,20.78
2024,18,24.33,2.8,78.75,0.39
2024,19,21.97,3.2,65.14,0.01
2024,20,23.38,3.49,75.36,0.03
2024,21,26.71,2.21,68.84,0.01
2024,22,21.96,4.97,73.07,0.31
2024,23,22.32,3.24,68.36,0.53
2024,24,24.92,2.84,69.18,0.14
2024,25,26.17,2.12,71.6,0.2
2024,26,26.35,3.66,74.17,0.76
2024,27,22.06,3.16,80.16,0.99
2024,28,22.8,2.62,74.87,0.13
2024,29,24.5,2.9,79.21,0.15
2024,30,24.06,2.12,87.91,2.46
2024,31,23.28,3.11,86.73,3.82
2024,32,23.99,2.45,74.31,0.25
2024,33,23.75,3.3,77.84,0.2
2024,34,23.34,3.33,70.14,0.03
2024,35,25.77,3.17,77.32,0.0
2024,36,26.3,1.41,79.68,22.79
