YEAR,DOY,T2M,WS2M,RH2M,PRECTOTCORR
2022,39,-2.07,1.51,99.0,9.11
2022,40,0.11,1.83,99.1,17.61
2022,41,-4.67,1.03,97.96,0.93
2022,42,-6.82,1.05,55.52,0.0
2022,43,-2.22,0.76,72.3,0.0
2022,44,0.88,0.53,86.8,2.17
2022,45,-2.97,0.82,95.77,0.25
2022,46,-7.31,0.75,99.88,0.79
2022,47,-5.51,0.84,99.8,1.73
2022,48,-1.32,1.35,99.23,4.26
2022,49,-1.64,1.26,99.37,6.07
2022,50,-3.98,0.85,99.5,5.81
2022,51,-11.17,0.78,99.36,0.99
2022,52,-19.88,1.49,98.09,0.12
2022,53,-17.98,0.9,92.06,0.01
2022,54,-11.62,0.73,89.94,3.25
2022,55,-12.89,0.72,99.48,0.16
2022,56,-9.72,0.69,97.66,0.25
2022,57,-3.56,0.8,87.31,2.48
2022,58,-2.93,0.71,98.81,4.85
2022,59,-4.16,0.65,99.45,2.73
2022,60,-2.35,0.59,99.32,9.36
2022,61,-0.22,0.29,98.27,6.94
2022,62,-4.51,0.69,99.46,0.5
2022,63,-5.52,0.8,99.23,0.34
2022,64,-6.04,0.76,98.97,0.08
2022,65,-4.82,0.71,99.29,0.12
2022,66,-3.0,0.51,98.81,2.38
2022,67,-9.63,0.66,97.35,0.06
2022,68,-11.57,0.59,98.61,0.05
2022,69,-7.2,0.6,97.06,2.39
2022,70,-3.0,1.08,99.33,8.97
2022,71,-4.38,0.65,97.01,0.63
2022,72,-3.88,0.88,98.47,6.01
2022,73,-1.27,1.28,98.26,7.31
2022,74,-1.53,1.19,98.97,8.85
2022,75,-2.19,1.07,98.79,5.61
2022,76,-2.32,0.87,98.91,4.53
2022,77,-3.66,0.7,98.25,4.77
2022,78,-6.31,0.8,99.48,4.68
2022,79,-4.33,0.86,98.78,7.32
2022,80,-0.28,0.84,99.08,4.74
2022,81,0.19,1.46,99.1,18.95
2022,82,-3.74,0.83,99.04,4.79
2022,83,-4.29,0.79,95.43,0.3
2022,84,-2.84,0.67,90.24,0.33
2022,85,-2.32,0.65,98.63,4.06
2022,86,-3.18,0.63,98.83,0.21
2022,87,-3.9,0.52,93.14,0.09
2022,88,-1.32,0.82,80.58,1.47
2022,89,-2.98,0.84,99.02,5.79
2022,90,-4.08,0.66,99.44,3.08
2022,91,-3.08,0.92,99.47,9.12
2022,92,-3.35,1.2,98.97,7.96
2022,93,-4.75,0.87,98.9,5.94
2022,94,-4.33,0.71,98.51,5.24
2022,95,-4.95,0.98,99.24,4.42
2022,96,-5.18,0.87,98.9,7.91
2022,97,-0.94,0.63,98.57,24.58
2022,98,-2.86,1.06,99.07,6.11
2022,99,-7.92,0.81,99.02,2.02
2022,100,-6.64,0.85,95.71,0.18
2022,101,-7.61,1.29,96.71,0.27
2022,102,-10.94,2.13,96.62,0.34
2022,103,-9.82,1.11,97.0,0.03
2022,104,-10.28,0.81,95.7,0.03
2022,105,-7.62,0.71,95.13,0.29
2022,106,-4.79,0.67,94.05,0.28
2022,107,-5.01,0.7,95.65,0.03
2022,108,-3.12,0.72,96.28,7.43
2022,109,-3.46,0.76,98.18,4.62
2022,110,-3.7,0.88,97.38,0.24
2022,111,-3.48,0.54,97.56,0.19
2022,112,-1.72,0.55,99.15,1.18
2022,113,-0.67,0.67,98.77,6.38
2022,114,0.09,0.51,98.76,8.07
2022,115,-1.09,0.66,98.1,5.5
2022,116,-2.97,0.75,98.67,1.77
2022,117,-2.75,0.67,98.79,2.35
2022,118,-2.95,0.6,97.72,0.19
2022,119,-1.8,0.38,97.6,0.38
2022,120,0.65,0.58,89.88,0.12
2022,121,-0.24,0.52,92.74,6.54
2022,122,-0.05,0.46,98.39,2.34
2022,123,-1.21,1.17,98.91,8.04
2022,124,-0.48,0.65,98.4,9.13
2022,125,-1.54,0.51,96.66,1.07
2022,126,-2.87,0.65,98.52,2.33
2022,127,-2.99,0.75,98.91,1.43
2022,128,-1.66,0.67,96.83,1.1
2022,129,-0.34,0.56,97.85,1.71
2022,130,-0.18,0.86,97.51,4.64
2022,131,-0.64,0.62,97.19,5.27
2022,132,0.43,0.46,94.5,2.56
2022,133,-1.59,0.69,95.13,3.03
2022,134,-0.91,0.52,91.64,0.22
2022,135,0.04,0.52,95.24,2.83
2022,136,-0.57,0.84,96.85,6.94
2022,137,-1.08,0.66,96.96,5.05
2022,138,0.39,0.65,96.92,6.34
2022,139,0.23,0.37,94.18,1.23
2022,140,1.89,0.77,79.16,0.02
2022,141,1.84,0.63,77.98,0.06
2022,142,1.54,0.69,75.43,2.02
2022,143,0.84,0.44,97.64,3.61
2022,144,0.45,0.32,94.96,3.09
2022,145,0.92,0.33,97.8,10.6
2022,146,1.77,0.36,91.27,1.69
2022,147,1.78,0.47,96.22,11.05
2022,148,1.64,0.42,94.54,1.79
2022,149,2.27,0.57,90.98,1.09
2022,150,4.77,0.78,82.26,0.12
2022,151,6.15,0.93,81.08,0.23
2022,152,4.8,0.94,90.11,0.39
2022,153,4.26,0.81,97.55,3.38
2022,154,6.09,0.63,93.13,13.82
2022,155,6.25,0.48,84.0,4.58
2022,156,7.17,0.5,92.83,9.35
2022,157,4.94,0.55,84.65,3.1
2022,158,7.94,0.54,84.7,3.92
2022,159,6.7,0.55,83.59,4.34
2022,160,6.47,0.51,87.37,10.57
2022,161,6.39,0.6,86.76,8.49
2022,162,4.89,0.61,84.59,6.73
2022,163,4.91,0.32,81.22,2.15
2022,164,5.69,0.36,80.02,2.22
2022,165,8.29,0.4,76.38,0.56
2022,166,10.65,0.39,73.18,1.07
2022,167,8.29,0.41,89.67,10.75
2022,168,7.6,0.32,90.7,11.39
2022,169,8.58,0.37,88.39,3.14
2022,170,8.41,0.39,79.37,1.33
2022,171,6.65,0.37,93.77,2.34
2022,172,6.64,0.46,91.42,10.93
2022,173,3.2,0.41,88.09,5.63
2022,174,8.32,0.32,73.85,0.63
2022,175,12.75,0.39,69.16,0.09
2022,176,14.96,0.51,65.42,0.09
2022,177,17.54,0.46,59.56,0.04
2022,178,18.39,0.46,62.65,0.34
2022,179,11.59,0.35,91.63,8.12
2022,180,12.12,0.21,81.97,3.21
2022,181,13.64,0.23,81.47,0.68
2022,182,13.68,0.2,85.14,5.16
2022,183,14.3,0.29,82.04,2.41
2022,184,15.36,0.3,72.77,0.03
2022,185,14.48,0.28,76.34,0.8
2022,186,11.94,0.19,88.63,5.62
2022,187,11.4,0.22,88.25,11.69
2022,188,9.48,0.24,87.29,6.97
2022,189,9.09,0.26,85.81,4.84
2022,190,8.54,0.27,89.12,6.56
2022,191,8.77,0.38,93.51,14.69
2022,192,8.61,0.33,91.27,13.41
2022,193,7.26,0.3,84.9,4.33
2022,194,7.03,0.3,89.59,5.96
2022,195,8.34,0.26,94.89,11.71
2022,196,9.15,0.26,90.52,13.59
2022,197,8.82,0.22,83.26,3.06
2022,198,11.63,0.21,78.22,0.29
2022,199,9.05,0.31,93.46,5.67
2022,200,9.66,0.32,82.55,0.64
2022,201,11.5,0.35,75.98,0.0
2022,202,10.7,0.28,79.98,0.13
2022,203,11.49,0.23,81.45,0.26
2022,204,12.69,0.24,80.46,0.16
2022,205,11.71,0.25,91.71,2.33
2022,206,16.09,0.32,81.56,0.22
2022,207,19.02,0.49,75.3,0.0
2022,208,20.5,0.52,72.29,0.0
2022,209,17.87,0.48,76.06,0.0
2022,210,18.54,0.48,65.85,0.01
2022,211,17.96,0.3,81.3,1.75
2022,212,15.79,0.26,87.54,1.36
2022,213,11.89,0.29,84.1,0.62
2022,214,9.39,0.31,92.44,3.64
2022,215,6.3,0.21,94.42,7.02
2022,216,8.88,0.26,87.69,2.81
2022,217,11.52,0.24,84.08,0.86
2022,218,12.54,0.34,82.25,0.11
2022,219,12.51,0.37,86.37,0.8
2022,220,13.51,0.37,68.59,0.04
2022,221,15.88,0.5,58.87,0.0
2022,222,18.14,0.6,59.79,0.0
2022,223,14.78,0.42,80.75,0.03
2022,224,15.52,0.29,77.96,1.2
2022,225,10.8,0.31,89.8,6.1
2022,226,10.46,0.24,96.24,6.95
2022,227,11.82,0.23,94.42,9.64
2022,228,11.73,0.39,89.72,1.59
2022,229,15.87,0.37,78.4,0.08
2022,230,18.3,0.51,73.47,0.0
2022,231,18.18,0.42,68.3,0.16
2022,232,17.07,0.45,74.33,0.01
2022,233,15.8,0.33,80.38,0.01
2022,234,14.68,0.36,86.96,0.6
2022,235,16.58,0.43,75.81,0.03
2022,236,18.68,0.51,73.42,0.04
2022,237,16.0,0.41,83.65,0.36
2022,238,10.18,0.32,88.4,3.32
2022,239,7.31,0.29,93.54,6.65
2022,240,8.84,0.36,96.96,14.48
2022,241,11.7,0.41,95.72,14.67
2022,242,12.42,0.46,91.45,1.94
2022,243,12.47,0.34,83.05,0.14
2022,244,13.07,0.44,82.99,0.06
2022,245,11.51,0.35,89.72,0.58
2022,246,9.59,0.34,94.7,19.08
2022,247,6.63,0.29,89.67,9.91
2022,248,5.28,0.32,93.85,5.42
2022,249,6.8,0.34,91.66,5.41
2022,250,5.73,0.37,97.07,7.21
2022,251,7.69,0.37,82.1,0.22
2022,252,10.19,0.49,74.43,0.0
2022,253,13.01,0.37,66.7,0.0
2022,254,12.7,0.54,63.6,0.0
2022,255,9.82,0.5,82.4,0.01
2022,256,9.88,0.36,74.19,0.04
2022,257,10.69,0.38,76.26,0.2
2022,258,6.86,0.25,90.94,2.96
2022,259,4.47,0.3,89.47,2.06
2022,260,5.98,0.46,78.43,0.1
2022,261,7.8,0.54,74.41,0.0
2022,262,6.74,0.69,78.82,0.01
2022,263,9.49,0.55,61.76,0.0
2022,264,12.66,0.56,61.64,0.0
2022,265,5.96,0.48,92.84,4.92
2022,266,4.02,0.33,92.41,2.92
2022,267,5.67,0.21,97.62,6.71
2022,268,9.27,0.33,98.37,2.67
2022,269,10.67,0.37,90.35,0.11
2022,270,11.15,0.28,86.5,0.13
2022,271,10.81,0.36,88.91,3.23
2022,272,9.68,0.18,91.97,0.58
2022,273,9.28,0.39,88.35,0.13
2022,274,9.15,0.32,89.39,0.49
2022,275,11.81,0.26,82.7,0.12
2022,276,11.51,0.39,71.23,0.0
2022,277,10.33,0.56,82.39,3.51
2022,278,9.65,0.5,93.95,4.45
2022,279,9.2,0.45,89.29,0.13
2022,280,10.93,0.59,79.07,0.0
2022,281,10.76,0.36,87.07,0.01
2022,282,10.49,0.47,80.39,2.51
2022,283,4.47,0.4,89.66,4.72
2022,284,2.24,0.27,95.91,0.68
2022,285,6.69,0.53,87.72,0.0
2022,286,6.35,0.42,91.13,1.78
2022,287,8.58,0.29,98.24,1.54
2022,288,10.46,0.4,86.56,0.09
2022,289,10.77,0.75,76.05,0.0
2022,290,7.1,0.47,95.55,0.54
2022,291,7.34,0.35,98.62,2.41
2022,292,6.33,0.39,92.24,5.55
2022,293,1.46,0.25,93.48,1.16
2022,294,0.53,0.26,93.71,3.16
2022,295,-0.74,0.35,84.66,2.02
2022,296,-1.31,0.57,92.1,9.9
2022,297,-0.13,0.51,98.01,10.23
2022,298,-1.12,0.32,98.99,7.22
2022,299,-0.78,0.72,99.51,22.45
2022,300,0.3,0.7,98.78,28.4
2022,301,-1.2,0.6,99.29,19.82
2022,302,-0.14,0.63,99.49,25.48
2022,303,-1.29,0.53,99.39,11.71
2022,304,-5.13,0.44,99.68,5.36
2022,305,-7.84,0.36,98.43,1.71
2022,306,-11.36,0.79,95.93,0.14
2022,307,-4.47,0.35,98.95,5.36
2022,308,-4.2,0.37,99.81,10.11
2022,309,-7.45,0.4,99.71,9.67
2022,310,-15.34,1.17,98.93,0.6
2022,311,-19.2,1.23,98.82,0.49
2022,312,-17.98,0.59,99.55,0.09
2022,313,-16.91,0.57,98.61,0.01
2022,314,-9.16,0.55,97.53,2.63
2022,315,-4.59,0.43,99.63,3.38
2022,316,-7.09,0.68,99.75,0.18
2022,317,-5.54,0.52,99.87,0.23
2022,318,-1.46,0.66,80.06,0.07
2022,319,-0.49,0.7,77.9,0.0
2022,320,-5.6,0.92,93.94,0.09
2022,321,-11.36,0.66,97.76,0.0
2022,322,-6.35,0.87,33.17,0.0
2022,323,-4.5,0.68,55.59,0.38
2022,324,-2.5,0.28,99.18,5.6
2022,325,-0.27,0.8,99.35,10.46
2022,326,-0.04,0.47,99.38,5.09
2022,327,0.03,0.95,99.03,25.02
2022,328,-0.33,0.75,99.09,30.91
2022,329,-2.46,0.86,99.53,6.81
2022,330,-2.75,1.2,99.16,19.14
2022,331,-11.49,0.55,98.31,0.8
2022,332,-18.31,0.57,98.7,0.16
2022,333,-18.49,1.09,98.98,0.6
2022,334,-22.94,1.68,98.7,0.56
2022,335,-22.93,0.47,98.97,0.18
2022,336,-19.22,0.73,99.53,0.45
2022,337,-17.47,0.95,86.12,0.11
2022,338,-12.66,0.83,96.2,0.0
2022,339,-10.76,0.63,98.5,0.13
2022,340,-8.26,0.49,99.96,1.36
2022,341,-5.19,0.52,99.64,2.27
2022,342,-4.96,0.84,99.39,7.43
2022,343,-6.92,0.52,99.42,4.64
2022,344,-11.09,1.0,99.6,0.97
2022,345,-18.66,0.63,99.87,0.1
2022,346,-13.31,0.74,93.03,0.25
2022,347,-9.48,0.49,99.47,1.2
2022,348,-8.28,0.84,83.67,0.1
2022,349,-3.43,0.95,76.97,0.0
2022,350,-7.85,0.85,99.91,0.36
2022,351,-17.82,1.36,98.93,1.0
2022,352,-25.09,1.87,98.22,0.2
2022,353,-29.14,1.34,99.11,0.33
2022,354,-31.67,1.15,99.82,0.13
2022,355,-30.4,1.04,99.98,0.21
2022,356,-24.02,1.27,99.51,1.38
2022,357,-13.63,0.83,99.93,14.33
2022,358,-0.08,1.27,98.78,18.8
2022,359,-0.28,0.98,98.92,12.67
2022,360,-0.91,0.94,98.77,10.95
2022,361,-4.59,0.82,98.95,0.92
2022,362,-7.05,0.61,99.92,1.38
2022,363,-7.46,0.6,99.44,3.25
2022,364,-8.16,0.55,99.34,1.24
2022,365,-8.07,0.51,99.97,1.56
2023,1,-7.41,0.69,93.95,0.11
2023,2,-4.55,0.59,94.56,2.62
2023,3,-5.68,0.73,97.61,1.27
2023,4,-6.75,1.03,98.34,0.78
2023,5,-6.89,1.0,99.18,3.12
2023,6,-2.32,0.81,98.6,4.59
2023,7,-3.47,0.71,98.94,2.63
2023,8,-8.5,0.75,99.6,0.55
2023,9,-7.41,0.88,98.97,0.43
2023,10,-6.94,0.45,99.63,1.12
2023,11,-10.05,0.58,99.51,0.81
2023,12,-3.52,0.61,99.43,8.87
2023,13,0.0,0.46,99.03,11.1
2023,14,-0.94,0.29,98.66,2.4
2023,15,-4.33,0.55,99.28,1.64
2023,16,-4.54,0.64,99.9,1.94
2023,17,-2.25,0.98,98.83,6.16
2023,18,-4.74,0.75,99.34,4.67
2023,19,-4.77,1.12,99.16,4.65
2023,20,-1.4,1.28,99.07,7.48
2023,21,-4.94,0.82,99.3,5.64
2023,22,-7.56,0.78,99.44,5.03
2023,23,-1.5,1.69,99.02,10.71
2023,24,-1.44,0.78,99.42,6.54
2023,25,-0.8,0.93,99.4,4.59
2023,26,-0.63,0.63,99.27,14.89
2023,27,-7.57,0.83,99.66,0.23
2023,28,-16.32,1.44,98.81,0.42
2023,29,-13.29,0.68,68.23,0.11
2023,30,-9.91,0.7,88.63,2.23
2023,31,-6.35,0.53,99.56,5.27
2023,32,-3.55,0.44,98.93,12.75
2023,33,-1.93,1.24,98.19,12.24
2023,34,-1.26,0.64,97.71,7.98
2023,35,-1.06,0.96,98.26,7.54
2023,36,-3.63,1.0,99.31,3.98
2023,37,-2.01,1.51,98.83,18.94
2023,38,-4.23,1.17,98.95,9.67
2023,39,-4.6,0.72,99.07,12.62
2023,40,-2.66,0.5,99.23,21.3
2023,41,-3.03,0.71,98.72,3.41
2023,42,-4.63,1.15,99.34,3.5
2023,43,-1.88,1.56,98.98,19.29
2023,44,-7.31,0.98,99.06,3.46
2023,45,-12.36,0.53,99.54,0.18
2023,46,-6.53,0.92,99.33,5.2
2023,47,-6.14,0.71,99.4,5.14
2023,48,-5.4,1.0,99.51,7.13
2023,49,-3.75,0.97,99.44,3.73
2023,50,-3.09,1.01,99.24,4.92
2023,51,-3.64,0.84,99.21,18.19
2023,52,-16.24,1.93,97.49,0.8
2023,53,-23.52,1.91,98.01,0.11
2023,54,-24.23,2.4,98.3,0.13
2023,55,-18.68,0.64,98.47,2.07
2023,56,-9.94,0.61,99.66,8.01
2023,57,-9.93,0.57,99.59,3.52
2023,58,-8.36,0.58,98.84,4.54
2023,59,-11.03,0.8,95.23,0.56
2023,60,-7.99,1.42,97.94,11.44
2023,61,-6.17,1.22,99.02,7.99
2023,62,-7.68,0.7,99.21,3.05
2023,63,-12.32,1.28,99.02,0.19
2023,64,-17.36,1.54,99.46,0.09
2023,65,-16.55,1.06,99.59,0.16
2023,66,-11.78,0.5,99.08,4.03
2023,67,-8.74,1.0,99.22,0.71
2023,68,-11.74,0.72,99.48,0.33
2023,69,-11.79,1.1,99.31,0.46
2023,70,-13.7,1.48,99.63,1.1
2023,71,-10.18,0.9,99.67,6.95
2023,72,-7.68,0.7,98.92,4.38
2023,73,-6.95,0.66,98.95,6.18
2023,74,-4.91,0.79,99.12,4.94
2023,75,-5.34,0.7,98.03,0.62
2023,76,-5.59,0.78,96.62,0.1
2023,77,-3.93,0.82,97.71,0.13
2023,78,-2.46,0.62,98.62,0.8
2023,79,-1.73,0.67,98.21,0.22
2023,80,-0.84,0.52,98.97,1.02
2023,81,-2.3,0.71,98.9,0.48
2023,82,-2.96,0.69,94.58,0.28
2023,83,-4.02,0.61,97.96,3.09
2023,84,-5.39,0.76,97.21,0.7
2023,85,-6.28,0.78,93.53,0.11
2023,86,-7.18,0.95,98.66,0.11
2023,87,-6.55,0.91,98.89,0.09
2023,88,-2.75,0.76,87.76,0.0
2023,89,-3.68,0.82,99.19,1.08
2023,90,-3.31,0.71,98.64,6.91
2023,91,-5.4,0.74,98.41,4.87
2023,92,-6.75,0.73,97.93,0.52
2023,93,-7.61,0.69,98.88,1.69
2023,94,-6.2,0.67,97.85,0.35
2023,95,-3.12,0.68,97.4,1.84
2023,96,-1.41,0.59,99.13,6.98
2023,97,-1.45,0.83,98.65,4.64
2023,98,-0.97,1.36,98.36,8.33
2023,99,-1.43,1.29,98.66,15.95
2023,100,-2.62,0.84,98.63,7.78
2023,101,-4.78,0.78,99.19,2.71
2023,102,-5.89,0.77,99.07,1.06
2023,103,-4.92,0.74,98.35,1.94
2023,104,-3.66,0.83,98.08,2.74
2023,105,-1.87,0.82,98.0,5.48
2023,106,-2.84,0.8,98.8,5.08
2023,107,-3.8,0.58,92.52,0.66
2023,108,-3.59,0.57,95.78,0.95
2023,109,-3.94,0.77,96.43,0.44
2023,110,-3.06,1.01,94.9,0.45
2023,111,-3.38,0.73,98.61,1.31
2023,112,-0.89,0.57,99.13,9.52
2023,113,0.1,0.44,98.55,5.06
2023,114,-1.42,0.92,99.09,3.99
2023,115,-1.71,0.84,98.94,6.64
2023,116,-1.73,1.21,99.12,9.47
2023,117,-2.73,0.68,94.95,0.31
2023,118,2.57,0.77,65.21,0.0
2023,119,3.17,0.74,79.52,0.29
2023,120,2.56,0.62,95.5,3.05
2023,121,0.68,0.5,98.27,0.35
2023,122,2.81,1.05,76.86,0.0
2023,123,-0.33,0.56,97.15,0.25
2023,124,1.71,0.62,94.02,3.11
2023,125,0.87,0.65,99.03,10.97
2023,126,-0.09,0.48,97.71,1.08
2023,127,0.58,0.48,96.12,0.54
2023,128,0.88,0.43,83.18,0.03
2023,129,2.09,0.96,74.25,0.0
2023,130,2.01,0.42,96.15,0.23
2023,131,2.42,0.59,94.52,0.13
2023,132,4.39,1.0,85.82,0.14
2023,133,7.79,0.96,74.13,0.18
2023,134,8.55,1.09,76.36,0.0
2023,135,11.67,0.9,61.95,0.0
2023,136,11.86,0.7,56.83,0.0
2023,137,12.76,0.59,57.95,0.0
2023,138,13.17,0.78,77.07,0.34
2023,139,9.49,0.61,83.45,0.06
2023,140,10.19,0.51,81.48,0.23
2023,141,6.32,0.63,88.92,0.93
2023,142,5.38,0.63,84.32,0.49
2023,143,8.67,0.57,79.52,0.06
2023,144,9.03,0.57,82.68,0.16
2023,145,11.91,0.53,78.42,0.02
2023,146,8.54,0.58,88.45,0.86
2023,147,7.26,0.65,75.57,0.02
2023,148,4.93,0.74,90.19,2.43
2023,149,4.66,0.6,76.9,0.8
2023,150,2.36,0.61,81.44,3.21
2023,151,2.7,0.54,82.82,2.76
2023,152,5.89,0.48,77.23,0.32
2023,153,7.65,0.43,77.73,2.67
2023,154,6.09,0.44,82.37,6.43
2023,155,2.44,0.66,85.02,8.43
2023,156,3.57,0.61,83.29,0.71
2023,157,8.43,0.47,66.31,0.01
2023,158,13.58,0.51,61.01,0.0
2023,159,14.42,0.54,64.3,0.0
2023,160,13.03,0.5,69.76,0.0
2023,161,10.3,0.46,83.19,0.14
2023,162,12.1,0.38,72.39,0.09
2023,163,11.05,0.5,87.22,1.2
2023,164,8.72,0.5,84.86,1.7
2023,165,8.01,0.44,75.35,0.29
2023,166,6.56,0.54,85.82,6.35
2023,167,6.01,0.81,84.87,10.41
2023,168,2.54,0.39,87.67,9.23
2023,169,5.16,0.35,80.85,2.52
2023,170,9.73,0.59,74.29,0.15
2023,171,12.37,0.46,68.17,0.35
2023,172,10.56,0.4,81.42,0.11
2023,173,11.16,0.38,77.34,0.11
2023,174,12.96,0.43,70.52,0.0
2023,175,11.31,0.35,77.04,0.07
2023,176,12.57,0.33,77.31,0.22
2023,177,13.79,0.4,79.35,0.11
2023,178,14.85,0.36,77.86,0.37
2023,179,12.05,0.31,85.2,3.78
2023,180,9.87,0.34,86.14,1.95
2023,181,7.16,0.28,78.39,0.5
2023,182,5.24,0.37,85.93,6.94
2023,183,8.7,0.37,73.87,0.17
2023,184,13.89,0.47,64.54,0.0
2023,185,15.53,0.42,68.32,0.32
2023,186,16.82,0.36,75.21,0.01
2023,187,18.76,0.35,64.43,0.02
2023,188,16.16,0.42,78.99,2.44
2023,189,17.17,0.29,71.39,0.51
2023,190,15.88,0.34,78.46,0.61
2023,191,13.61,0.26,81.51,1.41
2023,192,9.67,0.35,75.45,0.03
2023,193,12.33,0.46,72.77,0.0
2023,194,13.89,0.38,73.33,0.03
2023,195,14.27,0.32,74.92,0.18
2023,196,12.77,0.33,84.62,5.08
2023,197,11.85,0.29,86.6,6.48
2023,198,9.95,0.36,85.96,5.75
2023,199,9.69,0.28,87.37,3.27
2023,200,13.12,0.37,81.94,0.8
2023,201,15.4,0.43,84.72,2.94
2023,202,11.93,0.31,92.27,6.65
2023,203,9.9,0.32,91.0,13.88
2023,204,9.72,0.29,85.06,4.53
2023,205,9.28,0.25,91.06,9.94
2023,206,6.55,0.28,95.71,12.71
2023,207,9.29,0.31,85.65,0.82
2023,208,11.81,0.38,80.4,0.2
2023,209,13.26,0.46,78.2,1.17
2023,210,13.18,0.32,80.62,2.06
2023,211,10.71,0.22,88.62,5.49
2023,212,9.84,0.24,85.76,3.47
2023,213,9.8,0.31,86.4,1.88
2023,214,10.83,0.35,80.17,1.27
2023,215,13.27,0.34,67.45,0.01
2023,216,14.68,0.29,71.4,0.25
2023,217,15.8,0.41,82.48,0.32
2023,218,15.42,0.36,87.95,1.92
2023,219,11.55,0.34,90.78,7.4
2023,220,10.57,0.24,95.98,13.61
2023,221,10.08,0.28,89.68,6.58
2023,222,9.77,0.25,91.07,4.57
2023,223,9.39,0.24,96.19,11.08
2023,224,10.43,0.27,95.42,1.66
2023,225,12.56,0.29,91.4,1.2
2023,226,13.71,0.3,84.77,0.25
2023,227,13.05,0.37,87.21,1.15
2023,228,13.73,0.3,80.82,0.14
2023,229,10.75,0.29,79.38,0.34
2023,230,9.23,0.33,78.49,0.35
2023,231,11.31,0.5,75.36,0.15
2023,232,9.45,0.36,89.58,2.22
2023,233,12.54,0.41,77.64,0.03
2023,234,12.51,0.42,78.51,0.68
2023,235,11.01,0.21,90.96,1.29
2023,236,12.53,0.43,81.88,0.3
2023,237,13.43,0.49,74.56,0.0
2023,238,15.12,0.41,71.3,0.0
2023,239,16.04,0.5,66.43,0.0
2023,240,17.63,0.36,65.24,9.38
2023,241,13.18,0.25,91.41,5.21
2023,242,9.41,0.23,91.89,2.93
2023,243,10.35,0.43,83.19,0.29
2023,244,11.57,0.42,83.77,0.04
2023,245,10.01,0.28,81.61,0.06
2023,246,8.49,0.34,78.94,0.12
2023,247,6.2,0.3,89.64,2.06
2023,248,5.62,0.15,94.06,5.46
2023,249,7.59,0.24,89.28,2.79
2023,250,6.91,0.27,88.41,1.04
2023,251,8.3,0.42,79.95,0.05
2023,252,10.61,0.59,76.75,0.0
2023,253,9.96,0.56,80.83,1.8
2023,254,7.52,0.26,91.17,5.05
2023,255,7.75,0.28,97.26,10.52
2023,256,6.43,0.37,87.93,1.47
2023,257,7.5,0.43,80.87,0.03
2023,258,5.86,0.57,93.57,3.03
2023,259,4.28,0.36,88.02,0.89
2023,260,5.55,0.45,94.56,13.0
2023,261,3.22,0.34,97.19,5.11
2023,262,2.53,0.22,98.02,8.59
2023,263,5.54,0.51,82.01,0.01
2023,264,7.74,0.49,84.59,0.0
2023,265,6.3,0.32,94.38,1.21
2023,266,5.23,0.29,93.3,6.3
2023,267,5.45,0.29,81.92,1.2
2023,268,5.69,0.29,95.2,9.07
2023,269,6.01,0.32,95.85,6.93
2023,270,4.41,0.2,94.22,5.49
2023,271,2.65,0.18,95.09,4.31
2023,272,4.59,0.26,90.92,0.39
2023,273,5.45,0.3,86.85,0.13
2023,274,3.11,0.29,97.52,13.52
2023,275,4.83,0.24,92.64,2.96
2023,276,4.6,0.34,98.16,8.02
2023,277,4.86,0.21,94.13,4.57
2023,278,7.2,0.23,95.99,1.34
2023,279,8.82,0.33,88.27,0.07
2023,280,10.25,0.48,79.31,0.18
2023,281,9.31,0.25,95.3,1.87
2023,282,6.18,0.35,94.2,7.41
2023,283,4.29,0.22,94.89,2.1
2023,284,4.59,0.29,93.21,0.59
2023,285,5.6,0.53,83.9,0.0
2023,286,4.39,0.61,84.78,0.46
2023,287,5.06,0.27,95.3,2.66
2023,288,4.63,0.25,96.44,5.22
2023,289,4.49,0.31,97.34,11.98
2023,290,3.7,0.36,95.3,18.24
2023,291,6.4,0.41,97.86,15.34
2023,292,2.66,0.26,96.26,11.08
2023,293,2.22,0.41,89.93,0.66
2023,294,1.54,0.48,81.74,0.0
2023,295,0.09,0.54,81.09,0.01
2023,296,-1.81,0.26,77.9,2.26
2023,297,-7.69,0.71,65.42,0.01
2023,298,-7.07,0.51,74.78,0.0
2023,299,-6.86,0.49,83.47,0.0
2023,300,-4.71,0.45,73.34,0.0
2023,301,-1.14,0.44,66.13,0.0
2023,302,-0.9,0.47,75.8,0.0
2023,303,1.13,0.59,51.49,0.0
2023,304,2.97,0.56,38.29,0.0
2023,305,1.0,0.41,64.82,0.01
2023,306,-1.25,0.34,92.57,9.04
2023,307,0.07,0.22,99.45,4.34
2023,308,1.35,0.43,99.27,14.37
2023,309,1.02,0.41,99.05,7.85
2023,310,0.58,0.4,96.22,2.39
2023,311,-1.86,0.4,96.13,4.43
2023,312,-0.78,0.28,98.71,2.63
2023,313,-0.6,0.38,97.16,8.97
2023,314,-1.1,0.54,98.55,16.88
2023,315,-1.77,0.43,99.6,15.11
2023,316,-4.76,0.61,99.77,3.54
2023,317,-5.52,0.34,99.8,2.98
2023,318,-3.16,0.7,99.6,9.56
2023,319,-6.5,0.47,98.89,2.98
2023,320,-4.85,0.68,99.83,5.62
2023,321,-0.34,0.61,99.43,6.7
2023,322,-1.27,0.3,99.34,6.5
2023,323,-3.48,0.59,99.46,4.14
